SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,11131 Dodson St Apt 8,El Monte,CA,91733,52000,2,2.0,,975,,1981,,53,,,,,http://www.redfin.com/CA/El-Monte/11131-Dodson-St-91733/unit-8/home/7795595,,,N,Y,34.0607929,-118.032766
PAST SALE,,Single Family Residential,3755 Cypress Ave,El Monte,CA,91731,100000,3,2.0,,1056,5001,1970,,95,,,,,http://www.redfin.com/CA/El-Monte/3755-Cypress-Ave-91731/home/7998171,,,N,Y,34.0767944,-118.029408
PAST SALE,,Single Family Residential,3906 Glen Way,El Monte,CA,91731,335000,2,1.0,,1200,5201,1953,,279,,,,,http://www.redfin.com/CA/El-Monte/3906-Glen-Way-91731/home/7997817,,,N,Y,34.0784977,-118.0288847
PAST SALE,,Vacant Land,10712 Court Adair St,El Monte,CA,91731,79000,2,1.0,,693,4576,1948,,114,,,,,http://www.redfin.com/CA/El-Monte/10712-Court-Adair-St-91731/home/21923805,,,N,Y,34.076916,-118.039125
PAST SALE,,Single Family Residential,11310 Arrowood St,Arcadia,CA,91006,230000,3,2.0,,1400,7998,1962,,164,,,,,http://www.redfin.com/CA/Arcadia/11310-Arrowood-St-91006/home/8000682,,,N,Y,34.0982109,-118.0222391
PAST SALE,,Single Family Residential,4429 Richwood Ave,El Monte,CA,91732,114500,3,1.0,,1134,4162,1962,,101,,,,,http://www.redfin.com/CA/El-Monte/4429-Richwood-Ave-91732/home/7985908,,,N,Y,34.0838612,-118.0153897
PAST SALE,,Single Family Residential,4626 La Madera Ave,El Monte,CA,91732,530000,2,1.0,,708,8092,1941,,749,,,,,http://www.redfin.com/CA/El-Monte/4626-La-Madera-Ave-91732/home/7985789,,,N,Y,34.086754,-118.0102712
PAST SALE,,Condo/Co-op,12531 Montrose St,El Monte,CA,91732,170000,3,3.0,,1621,,1988,,105,,,,,http://www.redfin.com/CA/El-Monte/12531-Montrose-St-91732/home/7987648,,,N,Y,34.0698401,-118.0040372
PAST SALE,,Single Family Residential,11040 Walnut St,El Monte,CA,91731,118000,2,1.0,,1410,5445,1951,,84,,,,,http://www.redfin.com/CA/El-Monte/11040-Walnut-St-91731/home/8004148,,,N,Y,34.0691063,-118.0345672
PAST SALE,,Multi-Family (2-4 Unit),11118 Oak St,El Monte,CA,91731,208000,2,2.0,,1457,5693,1940,,143,,,,,http://www.redfin.com/CA/El-Monte/11118-Oak-St-91731/home/8004206,,,N,Y,34.069805,-118.032923
PAST SALE,,Condo/Co-op,11021 Brockway St,El Monte,CA,91731,399000,3,3.0,,1950,,2007,,205,,,,,http://www.redfin.com/CA/El-Monte/11021-Brockway-St-91731/home/17139693,,,N,Y,34.068658,-118.035211
PAST SALE,,Single Family Residential,11261 Fineview St,El Monte,CA,91733,305000,3,2.0,,1071,5236,1953,,285,,,,,http://www.redfin.com/CA/El-Monte/11261-Fineview-St-91733/home/7796550,,,N,Y,34.0523742,-118.0312214
PAST SALE,,Single Family Residential,10445 Schmidt Rd,South El Monte,CA,91733,200000,2,1.0,,831,7550,1951,,241,,,,,http://www.redfin.com/CA/South-El-Monte/10445-Schmidt-Rd-91733/home/7794809,,,N,Y,34.0574997,-118.0432147
PAST SALE,,Single Family Residential,2811 Gage Ave,El Monte,CA,91733,199000,2,2.0,,1370,6508,1927,,145,,,,,http://www.redfin.com/CA/El-Monte/2811-Gage-Ave-91733/home/7795318,,,N,Y,34.0621444,-118.0404962
PAST SALE,,Single Family Residential,2817 Washington Ave,El Monte,CA,91733,147500,2,1.0,,1017,7041,1928,,145,,,,,http://www.redfin.com/CA/El-Monte/2817-Washington-Ave-91733/home/7795230,,,N,Y,34.0623308,-118.0383358
PAST SALE,,Condo/Co-op,11026 Encanto Way,El Monte,CA,91731,492000,3,3.0,,1640,,2005,,300,,,,,http://www.redfin.com/CA/El-Monte/11026-Encanto-Way-91731/home/17238293,,,N,Y,34.0750904,-118.0340006
PAST SALE,,Single Family Residential,4211 Rio Hondo Ave,Rosemead,CA,91770,485000,3,2.0,,1350,7478,1983,,359,,,,,http://www.redfin.com/CA/Rosemead/4211-Rio-Hondo-Ave-91770/home/8010970,,,N,Y,34.0835244,-118.0643357
PAST SALE,,Single Family Residential,10143 Towneway Dr,El Monte,CA,91733,66500,3,1.0,,1020,5506,1956,,65,,,,,http://www.redfin.com/CA/El-Monte/10143-Towneway-Dr-91733/home/8005458,,,N,Y,34.068176,-118.04892
PAST SALE,,Single Family Residential,3826 De Garmo Ave,El Monte,CA,91731,150000,3,2.0,,1371,7226,1936,,109,,,,,http://www.redfin.com/CA/El-Monte/3826-De-Garmo-Ave-91731/home/8003555,,,N,Y,34.0776345,-118.0468558
PAST SALE,,Condo/Co-op,4831 Agnes Ave Unit C,Temple City,CA,91780,416000,2,2.0,,1224,,1980,,340,,,,,http://www.redfin.com/CA/Temple-City/4831-Agnes-Ave-91780/unit-C/home/8009834,,,N,Y,34.0912797,-118.0516591
PAST SALE,,Condo/Co-op,4833 Agnes Ave,Temple City,CA,91780,138000,3,3.0,,1364,,1980,,101,,,,,http://www.redfin.com/CA/Temple-City/4833-Agnes-Ave-91780/home/8009830,,,N,Y,34.091292,-118.05168
PAST SALE,March-5-2015,Single Family Residential,2544 Adelia Ave,South El Monte,CA,91733,288000,1,1.0,657 - So. El Monte,841,11632,1944,878,342,,Sold,,,http://www.redfin.com/CA/South-El-Monte/2544-Adelia-Ave-91733/home/7794428,CRMLS,CV14261778,N,Y,34.0585755,-118.0583715
PAST SALE,,Condo/Co-op,2652 Potrero Ave Apt 18,El Monte,CA,91733,107000,3,2.0,,1141,,1983,,94,,,,,http://www.redfin.com/CA/El-Monte/2652-Potrero-Ave-91733/unit-18/home/7794211,,,N,Y,34.0608236,-118.0554361
PAST SALE,,Condo/Co-op,3614 Meadowlark St,El Monte,CA,91732,136000,3,3.0,,1433,,1988,,95,,,,,http://www.redfin.com/CA/El-Monte/3614-Meadowlark-St-91732/home/7987869,,,N,Y,34.0670764,-118.0056469
PAST SALE,,Condo/Co-op,3736 Maxson Rd Unit B,El Monte,CA,91732,150000,2,2.0,,1329,,1986,,113,,,,,http://www.redfin.com/CA/El-Monte/3736-Maxson-Rd-91732/unit-B/home/7986992,,,N,Y,34.070464,-118.0101308
PAST SALE,,Condo/Co-op,12160 Sitka St Apt A,El Monte,CA,91732,285000,3,2.0,,1196,,1988,,238,,,,,http://www.redfin.com/CA/El-Monte/12160-Sitka-St-91732/unit-A/home/7987356,,,N,Y,34.0674367,-118.0124986
PAST SALE,,Condo/Co-op,12160 Sitka St Apt B,El Monte,CA,91732,125000,3,2.0,,1196,,1988,,105,,,,,http://www.redfin.com/CA/El-Monte/12160-Sitka-St-91732/unit-B/home/7987357,,,N,Y,34.0674367,-118.0124986
PAST SALE,,Single Family Residential,11429 Fairview St,El Monte,CA,91732,160000,2,1.0,,884,12906,1933,,181,,,,,http://www.redfin.com/CA/El-Monte/11429-Fairview-St-91732/home/7979551,,,N,Y,34.093421,-118.017901
PAST SALE,November-6-2012,Single Family Residential,4330 Elrovia Ave,El Monte,CA,91732,370000,2,1.5,619 - El Monte,1717,7253,1949,1727,215,,Sold,,,http://www.redfin.com/CA/El-Monte/4330-Elrovia-Ave-91732/home/7998974,CRMLS,A12108364,N,Y,34.0831774,-118.0193728
PAST SALE,,Single Family Residential,12641 Redstone St,El Monte,CA,91732,168500,3,2.0,,1297,10581,1956,,130,,,,,http://www.redfin.com/CA/El-Monte/12641-Redstone-St-91732/home/7797208,,,N,Y,34.0462471,-118.0165993
PAST SALE,,Condo/Co-op,5021 Peck Rd Apt 2,El Monte,CA,91732,50000,3,2.0,,1132,,1980,,44,,,,,http://www.redfin.com/CA/El-Monte/5021-Peck-Rd-91732/unit-2/home/7979748,,,N,Y,34.094491,-118.013315
PAST SALE,,Condo/Co-op,5239 La Madera Ave,El Monte,CA,91732,248000,3,3.0,,2483,,1992,,100,,,,,http://www.redfin.com/CA/El-Monte/5239-La-Madera-Ave-91732/home/7980274,,,N,Y,34.095768,-118.00546
PAST SALE,,Single Family Residential,11749 Lower Azusa Rd,El Monte,CA,91732,128000,2,1.0,,952,15034,1934,,134,,,,,http://www.redfin.com/CA/El-Monte/11749-Lower-Azusa-Rd-91732/home/7985508,,,N,Y,34.089882,-118.010843
PAST SALE,,Condo/Co-op,11384 Mc Girk Ave,El Monte,CA,91732,128000,3,3.0,,1623,,1985,,79,,,,,http://www.redfin.com/CA/El-Monte/11384-Mc-Girk-Ave-91732/home/7998913,,,N,Y,34.084474,-118.021316
PAST SALE,,Single Family Residential,4251 Tyler Ave,El Monte,CA,91731,200000,2,1.0,,848,5687,1951,,236,,,,,http://www.redfin.com/CA/El-Monte/4251-Tyler-Ave-91731/home/8002160,,,N,Y,34.084424,-118.031256
PAST SALE,,Single Family Residential,5116 Farago Ave,Temple City,CA,91780,120000,2,1.0,,906,5545,1960,,132,,,,,http://www.redfin.com/CA/Temple-City/5116-Farago-Ave-91780/home/8001829,,,N,Y,34.098526,-118.02969
PAST SALE,June-15-2011,Single Family Residential,11451 Lambert Ave,El Monte,CA,91732,272000,3,2.0,619 - El Monte,1210,6400,1959,2237,225,,Sold,,,http://www.redfin.com/CA/El-Monte/11451-Lambert-Ave-91732/home/7998956,CRMLS,M11014348,N,Y,34.0833522,-118.0201597
PAST SALE,,Single Family Residential,11640 Hemlock St,El Monte,CA,91732,26000,2,1.0,,1892,21128,1936,,14,,,,,http://www.redfin.com/CA/El-Monte/11640-Hemlock-St-91732/home/7980097,,,N,Y,34.0957927,-118.0106401
PAST SALE,,Single Family Residential,12040 Kerrwood St,El Monte,CA,91732,193000,2,1.0,,681,9041,1947,,283,,,,,http://www.redfin.com/CA/El-Monte/12040-Kerrwood-St-91732/home/7983560,,,N,Y,34.0764173,-118.0105519
PAST SALE,,Single Family Residential,3701 Maxson Rd,El Monte,CA,91732,100000,2,1.0,,665,11660,1943,,150,,,,,http://www.redfin.com/CA/El-Monte/3701-Maxson-Rd-91732/home/7987232,,,N,Y,34.069869,-118.011239
PAST SALE,,Condo/Co-op,12182 Sitka St Apt C,El Monte,CA,91732,125000,3,2.0,,1196,,1988,,105,,,,,http://www.redfin.com/CA/El-Monte/12182-Sitka-St-91732/unit-C/home/7987351,,,N,Y,34.067299,-118.012505
PAST SALE,,Condo/Co-op,3630 Daybreak St,El Monte,CA,91732,203000,3,3.0,,1227,,1987,,165,,,,,http://www.redfin.com/CA/El-Monte/3630-Daybreak-St-91732/home/7987794,,,N,Y,34.0678024,-118.0057496
PAST SALE,,Condo/Co-op,3412 Whistler Ave Unit B,El Monte,CA,91732,91000,2,2.0,,1075,,1985,,85,,,,,http://www.redfin.com/CA/El-Monte/3412-Whistler-Ave-91732/unit-B/home/7997366,,,N,Y,34.067423,-118.018197
PAST SALE,,Condo/Co-op,3411 Whistler Ave Apt A,El Monte,CA,91732,102000,2,2.0,,1188,,1981,,86,,,,,http://www.redfin.com/CA/El-Monte/3411-Whistler-Ave-91732/unit-A/home/7997416,,,N,Y,34.0676757,-118.018882
PAST SALE,,Single Family Residential,3828 Clark Ave,El Monte,CA,91731,153000,2,1.0,,892,5249,1946,,172,,,,,http://www.redfin.com/CA/El-Monte/3828-Clark-Ave-91731/home/7997767,,,N,Y,34.0783983,-118.0298446
PAST SALE,,Single Family Residential,4015 Lincoln Ave,El Monte,CA,91731,154000,3,2.0,,1421,7320,1948,,108,,,,,http://www.redfin.com/CA/El-Monte/4015-Lincoln-Ave-91731/home/7997880,,,N,Y,34.0797816,-118.0267776
PAST SALE,,Single Family Residential,3923 Lincoln Ave,El Monte,CA,91731,117000,2,1.0,,1088,6511,1941,,108,,,,,http://www.redfin.com/CA/El-Monte/3923-Lincoln-Ave-91731/home/7997877,,,N,Y,34.0792228,-118.0269804
PAST SALE,,Condo/Co-op,4148 Cedar Ave Apt D,El Monte,CA,91732,122500,3,2.0,,1620,,1986,,76,,,,,http://www.redfin.com/CA/El-Monte/4148-Cedar-Ave-91732/unit-D/home/7998536,,,N,Y,34.080967,-118.024542
PAST SALE,,Single Family Residential,11802 Deana St,El Monte,CA,91732,165000,3,1.0,,1390,8675,1931,,119,,,,,http://www.redfin.com/CA/El-Monte/11802-Deana-St-91732/home/7997177,,,N,Y,34.0732507,-118.0173942
PAST SALE,,Condo/Co-op,3551 Whistler Ave,El Monte,CA,91732,100000,3,3.0,,1224,,1985,,82,,,,,http://www.redfin.com/CA/El-Monte/3551-Whistler-Ave-91732/home/7997509,,,N,Y,34.070772,-118.017531
PAST SALE,,Condo/Co-op,12551 Pinehurst St,El Monte,CA,91732,278000,2,3.0,,1238,,1988,,225,,,,,http://www.redfin.com/CA/El-Monte/12551-Pinehurst-St-91732/home/7987937,,,N,Y,34.065737,-118.005706
PAST SALE,,Single Family Residential,11502 1/2 Forest Grove St,El Monte,CA,91731,125000,2,1.0,,820,6150,1934,,152,,,,,http://www.redfin.com/CA/El-Monte/11502-1-2-Forest-Grove-St-91731/home/7998033,,,N,Y,34.076842,-118.024816
PAST SALE,March-20-2012,Single Family Residential,12638 Redstone St,El Monte,CA,91732,295000,3,1.5,619 - El Monte,1356,6883,1956,1958,218,,Sold,,,http://www.redfin.com/CA/El-Monte/12638-Redstone-St-91732/home/7797210,CRMLS,C11155219,N,Y,34.046039,-118.0169551
PAST SALE,May-31-2014,Single Family Residential,12046 Schmidt Rd,El Monte,CA,91732,275000,2,1.0,619 - El Monte,720,5320,1949,1156,382,,Sold,,,http://www.redfin.com/CA/El-Monte/12046-Schmidt-Rd-91732/home/7797050,CRISNet,SR13244476,N,Y,34.0545921,-118.0259674
PAST SALE,,Single Family Residential,12217 Bonwood Rd,El Monte,CA,91732,139000,3,1.0,,1028,6078,1951,,135,,,,,http://www.redfin.com/CA/El-Monte/12217-Bonwood-Rd-91732/home/7796873,,,N,Y,34.0513534,-118.0251344
PAST SALE,,Single Family Residential,12506 Fineview St,El Monte,CA,91732,150000,2,1.0,,1116,6818,1946,,134,,,,,http://www.redfin.com/CA/El-Monte/12506-Fineview-St-91732/home/7799770,,,N,Y,34.0449182,-118.0230832
PAST SALE,,Single Family Residential,1936 Burkett Rd,El Monte,CA,91733,107500,2,1.0,,880,6577,1959,,122,,,,,http://www.redfin.com/CA/El-Monte/1936-Burkett-Rd-91733/home/7799642,,,N,Y,34.041715,-118.02661
PAST SALE,September-30-2008,Single Family Residential,4011 Maxson Road Rd Unit 1/2,El Monte,CA,91732,338000,3,1.0,619 - El Monte,1122,5550,1961,3225,301,,Sold,,,http://www.redfin.com/CA/El-Monte/4011-Maxson-Rd-91732/unit-1-2/home/17164930,CRMLS,H08118117,N,Y,34.0738781,-118.0091958
PAST SALE,,Condo/Co-op,4503 Ellis Ln Unit 6,Temple City,CA,91780,151000,2,2.0,,1005,,1981,,150,,,,,http://www.redfin.com/CA/Temple-City/4503-Ellis-Ln-91780/unit-6/home/8010829,,,N,Y,34.08876,-118.055795
PAST SALE,,Condo/Co-op,60 Linden Ln #45,Temple City,CA,91780,594000,3,3.0,,1570,,2015,,378,,,,,http://www.redfin.com/CA/Temple-City/60-Linden-Ln-91780/unit-45/home/108611544,,,N,Y,34.086851,-118.061218
PAST SALE,,Single Family Residential,2709 Parkway Dr,El Monte,CA,91732,112500,2,1.0,,866,6272,1953,,130,,,,,http://www.redfin.com/CA/El-Monte/2709-Parkway-Dr-91732/home/7797828,,,N,Y,34.0509189,-118.0143325
PAST SALE,,Single Family Residential,4128 Lincoln Ave,El Monte,CA,91731,147000,3,2.0,,1259,7520,1940,,117,,,,,http://www.redfin.com/CA/El-Monte/4128-Lincoln-Ave-91731/home/7998719,,,N,Y,34.080671,-118.0261439
PAST SALE,,Single Family Residential,11208 Redberry St,El Monte,CA,91733,133000,2,1.0,,1045,5186,1953,,127,,,,,http://www.redfin.com/CA/El-Monte/11208-Redberry-St-91733/home/7796564,,,N,Y,34.053541,-118.0321356
PAST SALE,,Multi-Family (2-4 Unit),4938 McClintock Ave,Temple City,CA,91780,210000,3,2.0,,1620,12094,1948,,130,,,,,http://www.redfin.com/CA/Temple-City/4938-McClintock-Ave-91780/home/8001996,,,N,Y,34.0953703,-118.0329832
PAST SALE,,Condo/Co-op,4829 Agnes Ave Unit B,Temple City,CA,91780,135000,3,3.0,,1322,,1980,,102,,,,,http://www.redfin.com/CA/Temple-City/4829-Agnes-Ave-91780/unit-B/home/8009821,,,N,Y,34.0911664,-118.0516566
PAST SALE,,Condo/Co-op,11161 Mc Girk Ave,El Monte,CA,91731,120000,3,2.0,,1453,,1978,,83,,,,,http://www.redfin.com/CA/El-Monte/11161-Mc-Girk-Ave-91731/home/7999254,,,N,Y,34.085841,-118.024319
PAST SALE,,Condo/Co-op,11145 Mc Girk Ave,El Monte,CA,91731,28000,3,2.0,,1402,,1978,,20,,,,,http://www.redfin.com/CA/El-Monte/11145-Mc-Girk-Ave-91731/home/7999250,,,N,Y,34.085841,-118.024319
PAST SALE,,Condo/Co-op,5347 Peck Rd Unit B,El Monte,CA,91732,119000,3,3.0,,1564,,1980,,76,,,,,http://www.redfin.com/CA/El-Monte/5347-Peck-Rd-91732/unit-B/home/7979909,,,N,Y,34.0992094,-118.0112
PAST SALE,,Single Family Residential,11335 Elmcrest St,El Monte,CA,91732,167500,3,1.0,,1593,9525,1948,,105,,,,,http://www.redfin.com/CA/El-Monte/11335-Elmcrest-St-91732/home/7999387,,,N,Y,34.0881234,-118.02097
PAST SALE,,Single Family Residential,4526 Huddart Ave,El Monte,CA,91731,128000,1,1.0,,500,10578,1946,,256,,,,,http://www.redfin.com/CA/El-Monte/4526-Huddart-Ave-91731/home/7999201,,,N,Y,34.0879812,-118.0237477
PAST SALE,,Multi-Family (2-4 Unit),12036 Mc Girk Ave,El Monte,CA,91732,186500,3,2.0,,2431,22905,1930,,77,,,,,http://www.redfin.com/CA/El-Monte/12036-Mc-Girk-Ave-91732/home/7983442,,,N,Y,34.080278,-118.008813
PAST SALE,,Condo/Co-op,11924 Deana St,El Monte,CA,91732,113000,3,2.0,,1519,,1987,,74,,,,,http://www.redfin.com/CA/El-Monte/11924-Deana-St-91732/home/7997221,,,N,Y,34.072031,-118.01564
PAST SALE,September-4-2012,Single Family Residential,10447 Bisby St,El Monte,CA,91731,280000,3,1.0,619 - El Monte,1040,5333,1950,1790,269,,Sold,,,http://www.redfin.com/CA/El-Monte/10447-Bisby-St-91731/home/8003041,CRMLS,A12092635,N,Y,34.0851154,-118.0423626
PAST SALE,,Single Family Residential,11043 Walnut St,El Monte,CA,91731,126000,3,2.0,,1326,6232,1939,,95,,,,,http://www.redfin.com/CA/El-Monte/11043-Walnut-St-91731/home/8004153,,,N,Y,34.069491,-118.03442
PAST SALE,,Single Family Residential,2610 Doreen Ave,El Monte,CA,91733,68000,3,1.0,,1057,8133,1947,,64,,,,,http://www.redfin.com/CA/El-Monte/2610-Doreen-Ave-91733/home/7794652,,,N,Y,34.0593114,-118.0444777
PAST SALE,,Vacant Land,3225 California Ave,El Monte,CA,91731,113000,2,1.0,,960,5937,1928,,118,,,,,http://www.redfin.com/CA/El-Monte/3225-California-Ave-91731/home/22845366,,,N,Y,34.0673419,-118.03503
PAST SALE,,Single Family Residential,3394 Earlswood Dr,Rosemead,CA,91770,370000,3,1.0,,1055,7014,1950,,351,,,,,http://www.redfin.com/CA/Rosemead/3394-Earlswood-Dr-91770/home/6994090,,,N,Y,34.0703522,-118.0738415
PAST SALE,,Single Family Residential,12213 Exline St,El Monte,CA,91732,149000,3,2.0,,1360,6159,1979,,110,,,,,http://www.redfin.com/CA/El-Monte/12213-Exline-St-91732/home/7986888,,,N,Y,34.065271,-118.012739
PAST SALE,,Single Family Residential,2111 Cogswell Rd,El Monte,CA,91733,250000,3,1.0,,1134,7700,1953,,220,,,,,http://www.redfin.com/CA/El-Monte/2111-Cogswell-Rd-91733/home/7799948,,,N,Y,34.0514309,-118.0329929
PAST SALE,,Single Family Residential,3526 Linda Lee Ave,Rosemead,CA,91770,14000,3,2.0,,1199,4841,1964,,12,,,,,http://www.redfin.com/CA/Rosemead/3526-Linda-Lee-Ave-91770/home/8012503,,,N,Y,34.073422,-118.0670253
PAST SALE,,Single Family Residential,2661 Luder Ave,El Monte,CA,91733,135000,3,1.0,,1080,7836,1946,,125,,,,,http://www.redfin.com/CA/El-Monte/2661-Luder-Ave-91733/home/7794725,,,N,Y,34.0608602,-118.046122
PAST SALE,,Single Family Residential,12216 Magnolia St,El Monte,CA,91732,115000,2,1.0,,888,10799,1946,,130,,,,,http://www.redfin.com/CA/El-Monte/12216-Magnolia-St-91732/home/7796369,,,N,Y,34.0566707,-118.0186289
PAST SALE,,Single Family Residential,12118 Morehouse St,El Monte,CA,91732,148000,3,2.0,,1228,6970,1963,,121,,,,,http://www.redfin.com/CA/El-Monte/12118-Morehouse-St-91732/home/7796967,,,N,Y,34.0547617,-118.0240506
PAST SALE,July-2-2012,Single Family Residential,9520 OLNEY St,Rosemead,CA,91770,305000,2,1.0,651 - Rosemead/S. San Gabriel,1076,5863,1948,1854,283,,Sold,,,http://www.redfin.com/CA/Rosemead/9520-Olney-St-91770/home/8011684,i-Tech MLS,22164159,N,Y,34.0729689,-118.0614482
PAST SALE,,Single Family Residential,9106 Whitmore St,Rosemead,CA,91770,186000,3,2.0,,1080,5466,1955,,172,,,,,http://www.redfin.com/CA/Rosemead/9106-Whitmore-St-91770/home/8012725,,,N,Y,34.065607,-118.0702903
PAST SALE,,Condo/Co-op,2502 Burkett Rd,El Monte,CA,91732,190000,3,2.0,,1215,,2001,,156,,,,,http://www.redfin.com/CA/El-Monte/2502-Burkett-Rd-91732/home/8104145,,,N,Y,34.0486813,-118.0175958
PAST SALE,,Condo/Co-op,10947 Las Flores Dr,El Monte,CA,91731,206000,3,3.0,,1451,,2002,,142,,,,,http://www.redfin.com/CA/El-Monte/10947-Las-Flores-Dr-91731/home/8121986,,,N,Y,34.0734766,-118.0369286
PAST SALE,,Single Family Residential,2707 Doreen Ave,El Monte,CA,91733,85000,2,1.0,,874,6480,1950,,97,,,,,http://www.redfin.com/CA/El-Monte/2707-Doreen-Ave-91733/home/7794680,,,N,Y,34.0611392,-118.0450521
PAST SALE,,Single Family Residential,10308 Schmidt Rd,South El Monte,CA,91733,156500,3,2.0,,1177,4937,1951,,133,,,,,http://www.redfin.com/CA/South-El-Monte/10308-Schmidt-Rd-91733/home/7794866,,,N,Y,34.0570914,-118.0465501
PAST SALE,November-8-2016,Townhouse,2798 Consol Ave,El Monte,CA,91733,456000,3,3.0,619 - El Monte,1801,2760,1989,264,253,130,Sold,,,http://www.redfin.com/CA/El-Monte/2798-Consol-Ave-91733/home/7795602,CRMLS,WS16197710,N,Y,34.061172,-118.0329215
PAST SALE,,Single Family Residential,12119 Fineview St,El Monte,CA,91733,150000,3,1.0,,962,5962,1951,,156,,,,,http://www.redfin.com/CA/El-Monte/12119-Fineview-St-91733/home/7796656,,,N,Y,34.0512,-118.0299012
PAST SALE,,Single Family Residential,2333 Penn Mar Ave,El Monte,CA,91732,127000,2,1.0,,880,7309,1950,,144,,,,,http://www.redfin.com/CA/El-Monte/2333-Penn-Mar-Ave-91732/home/7796696,,,N,Y,34.0535327,-118.0284152
PAST SALE,,Single Family Residential,2329 Allgeyer Ave,El Monte,CA,91732,135000,3,1.0,,1226,5905,1951,,110,,,,,http://www.redfin.com/CA/El-Monte/2329-Allgeyer-Ave-91732/home/7796725,,,N,Y,34.0530997,-118.0277403
PAST SALE,October-31-2008,Single Family Residential,12156 BONWOOD Rd,El Monte,CA,91732,250000,3,1.0,619 - El Monte,962,5000,1951,3194,260,,Sold,,,http://www.redfin.com/CA/El-Monte/12156-Bonwood-Rd-91732/home/7796757,CRMLS,Y804697,N,Y,34.0518946,-118.0264449
PAST SALE,,Single Family Residential,12121 Pineville St,El Monte,CA,91732,165500,3,1.0,,962,5039,1951,,172,,,,,http://www.redfin.com/CA/El-Monte/12121-Pineville-St-91732/home/7796771,,,N,Y,34.0520854,-118.0271651
PAST SALE,August-25-2010,Single Family Residential,12138 Maryvine St,El Monte,CA,91732,230000,3,2.0,619 - El Monte,998,5000,1951,2531,230,,Sold,,,http://www.redfin.com/CA/El-Monte/12138-Maryvine-St-91732/home/7796803,CRMLS,S10065064,N,Y,34.0508848,-118.0276157
PAST SALE,,Single Family Residential,12122 Maryvine St,El Monte,CA,91732,143000,3,1.0,,964,5328,1951,,148,,,,,http://www.redfin.com/CA/El-Monte/12122-Maryvine-St-91732/home/7796806,,,N,Y,34.0511957,-118.0279596
PAST SALE,November-7-2008,Single Family Residential,2416 Allgeyer Ave,El Monte,CA,91732,255000,2,1.0,619 - El Monte,1160,6750,1949,3187,220,,Sold,,,http://www.redfin.com/CA/El-Monte/2416-Allgeyer-Ave-91732/home/7797015,CRMLS,C08144165,N,Y,34.0536631,-118.0260154
PAST SALE,,Single Family Residential,12057 Klingerman St,El Monte,CA,91732,140000,3,1.0,,864,5240,1949,,162,,,,,http://www.redfin.com/CA/El-Monte/12057-Klingerman-St-91732/home/7797091,,,N,Y,34.0536502,-118.0266508
PAST SALE,,Single Family Residential,12633 Redstone St,El Monte,CA,91732,130000,3,2.0,,1074,6519,1956,,121,,,,,http://www.redfin.com/CA/El-Monte/12633-Redstone-St-91732/home/7797206,,,N,Y,34.0465174,-118.0168768
PAST SALE,September-30-2016,Single Family Residential,2143 Cogswell Rd,El Monte,CA,91733,480000,3,2.0,619 - El Monte,1404,8767,1965,303,342,,Sold,,,http://www.redfin.com/CA/El-Monte/2143-Cogswell-Rd-91733/home/7799921,CRMLS,MB16144867,N,Y,34.0520651,-118.0324174
PAST SALE,,Single Family Residential,1954 Floradale Ave,El Monte,CA,91733,140000,2,1.0,,874,6592,1949,,160,,,,,http://www.redfin.com/CA/El-Monte/1954-Floradale-Ave-91733/home/7800006,,,N,Y,34.0498345,-118.0352985
PAST SALE,,Single Family Residential,9909 Brockway St,El Monte,CA,91733,162000,3,2.0,,1476,6779,1966,,110,,,,,http://www.redfin.com/CA/El-Monte/9909-Brockway-St-91733/home/8004883,,,N,Y,34.0696589,-118.052685
PAST SALE,,Single Family Residential,10156 Brockway St,El Monte,CA,91733,153000,3,1.0,,1124,5580,1956,,136,,,,,http://www.redfin.com/CA/El-Monte/10156-Brockway-St-91733/home/8005502,,,N,Y,34.0700689,-118.049331
PAST SALE,,Condo/Co-op,3440 Cogswell Rd,El Monte,CA,91732,135000,3,3.0,,1394,,1986,,97,,,,,http://www.redfin.com/CA/El-Monte/3440-Cogswell-Rd-91732/home/7987404,,,N,Y,34.0675609,-118.0163636
PAST SALE,,Condo/Co-op,12559 Pinehurst St,El Monte,CA,91732,159000,3,3.0,,1238,,1988,,128,,,,,http://www.redfin.com/CA/El-Monte/12559-Pinehurst-St-91732/home/7987933,,,N,Y,34.065619,-118.005353
PAST SALE,,Condo/Co-op,12523 Morningside St,El Monte,CA,91732,105000,3,3.0,,1252,,1988,,84,,,,,http://www.redfin.com/CA/El-Monte/12523-Morningside-St-91732/home/7987711,,,N,Y,34.065308,-118.007217
PAST SALE,,Condo/Co-op,3601 Meadowlark St,El Monte,CA,91732,140000,3,3.0,,1408,,1988,,99,,,,,http://www.redfin.com/CA/El-Monte/3601-Meadowlark-St-91732/home/7987842,,,N,Y,34.0667101,-118.0061802
